DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,LocQual,Source,Comments
999,Beta-110840,,,2630,50,,,,5534,Khirbat Faynan,"Barrage section,2.40 m depth",smelting site,JO,35.4942,30.6274,A,Hunt et al. 2007; Ben-Yosef et al. 2010,
1000,Beta-110841,,,2630,50,,,,5534,Khirbat Faynan,"Barrage section, 2.60 m depth",smelting site,JO,35.4942,30.6274,A,Hunt et al. 2007; Ben-Yosef et al. 2010,
1001,Beta-110930,,,4040,50,,seeds (charred),,2494,Tell Brak,,settlement,SY,41.0586,36.6676,A,Courty 2001,
1002,Beta-111121,,,7240,90,,,,1493,Wadi Dana,Neolithic pit fill,smelting site,JO,35.521,30.6475,A,Hunt et al. 2007,
1003,Beta-111366,,,2800,70,,,,1569,Wadi Fidan 40,Cemetery,open air site,JO,35.4703,30.6235,B,Hunt et al. 2007,
1004,Beta-112146,,,12310,60,,dung,Gazella,303392,Shubayqa 1,Pit partially sealed by stone pavement,settlement,JO,37.2281,32.406437,A,Richter et al. 2017,
1005,Beta-117121,,,7820,50,,bone,,3674,Tepe Guran,Level V; V,settlement,IR,47.0337,34.0191,A,Marshall 2012; CalPal; Flohr et al. 2016,
1006,Beta-118580,,,6260,40,,,,15727,Wadi Fidan 51,,open air site,JO,35.371596,30.666809,A,Burton and Levy 2001; Clare 2010; CalPal; Flohr et al. 2016,
1007,Beta-118719,,,8130,70,,bone (carbon),,196,Ali Kosh,"AK-MJ; Level MJ, depth 70-80cm; MJ, depth 70-80cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1008,Beta-118720,,,8140,70,,bone (carbon),,196,Ali Kosh,"AK-MJ; Level MJ, depth 130-140cm; MJ, depth 130-140cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1009,Beta-118721,,,8720,100,,bone (carbon),,196,Ali Kosh,"AK-180-200 cm depth; AK, depth 180-200 cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1010,Beta-118722,,,8110,80,,bone (carbon),,196,Ali Kosh,"AK-AK; Level AK, depth 210-230cm; AK, depth 210-230cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1011,Beta-118723,,,8490,90,,bone (carbon),,196,Ali Kosh,"AK-AK; Level AK, depth 280-300cm; AK, depth 280-300 cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1012,Beta-118724,,,8340,100,,bone (carbon),,196,Ali Kosh,"AK-AK; Level AK, depth 380-400cm; AK, depth 380-400 cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1013,Beta-1202011,,,9890,50,,,,324,Wadi Faynan 16,T 2-211,settlement,JO,35.4557,30.6608,A,Sayej 2007.,
1014,Beta-120204,,,13010,50,,shell (terrestrial),Gastropoda,324,Wadi Faynan 16,"Trench 1, 110",settlement,JO,35.4557,30.6608,A,Mithen and Finlayson 2007; Benz 2014; Maher et al. 2011,
1015,Beta-120205,,,9690,50,-27.2,charcoal,,324,Wadi Faynan 16,"Trench 1, 111; Trench 1, context 111",settlement,JO,35.4557,30.6608,A,Benz 2014; CalPal; Maher et al. 2011; Flohr et al. 2016,
1016,Beta-120206,,,9420,50,-25.8,charcoal,,324,Wadi Faynan 16,"Trench 1, 111; Trench 1, context 111",settlement,JO,35.4557,30.6608,A,Benz 2014; CalPal; Maher et al. 2011; Flohr et al. 2016,
1017,Beta-120207,,,9400,60,-12.1,charcoal,,324,Wadi Faynan 16,"Trench 1, 112; Trench 1, context 112",settlement,JO,35.4557,30.6608,A,Benz 2014; CalPal; Maher et al. 2011; Flohr et al. 2016,
1018,Beta-120208,,,12830,50,,shell (terrestrial),Gastropoda,324,Wadi Faynan 16,11200.00%,settlement,JO,35.4557,30.6608,A,Hunt et al. 2007,
1019,Beta-120209,,,11830,50,,shell (terrestrial),Gastropoda,324,Wadi Faynan 16,"Trench 1, 114",settlement,JO,35.4557,30.6608,A,Mithen and Finlayson 2007; Benz 2014; Maher et al. 2011,
1020,Beta-120210,,,10190,50,-23.9,charcoal,,324,Wadi Faynan 16,"Trench 2, context 210",settlement,JO,35.4557,30.6608,A,Maher et al. 2011,
1021,Beta-120211,,,9890,50,-22.4,charcoal,,324,Wadi Faynan 16,"Trench 2, 211; Trench 2, context 211",settlement,JO,35.4557,30.6608,A,Benz 2014; CalPal; Maher et al. 2011; Flohr et al. 2016,
1022,Beta-120368,,,4430,50,,,,303407,Tilbeşar Höyük,,settlement,TR,36.874466,37.558411,A,Kepinski-Lecomte and Ergeç 1999,
1023,Beta-120451,,,4160,60,,charcoal,,316,Sos Höyük,Vc,settlement,TR,41.5285,39.9954,A,Sagona 2000,
1024,Beta-120452,,,4590,50,,charcoal,,316,Sos Höyük,Va; layer Va,settlement,TR,41.5285,39.9954,A,Sagona 2000; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7297,
1025,Beta-121012,,,8600,60,,charcoal,,18,Tell Halula,"Nivel: S2/4-XII, S2-4, 4D, D3a",settlement,SY,38.1667,36.4167,A,Molist et al. 2013; Benz 2014,
1026,Beta-122721,,,8540,90,,bone,,196,Ali Kosh,"AK-BM; 635 cm depth; BM, depth 635 cm",settlement,IR,47.3247,32.5576,A,Zeder and Hesse 2000; CalPal; Flohr et al. 2016,
1027,Beta-125320,,,4170,40,,seeds (charred),,2494,Tell Brak,,settlement,SY,41.0586,36.6676,A,Courty 2001,
1028,Beta-1264,,,4040,175,,,,15729,Tor Sabiha J8,,cave,JO,35.463746,29.948654,A,CalPal; Henry 1995; Burton and Levy 2001,
1029,Beta-131729,,,5560,50,-22.7,charcoal,,15730,Gilat,"IIA; Locus 696, basket 5275, pit",settlement,IL,34.6499,31.3285,B,Burton and Levy 2001; Banning 2007; CalPal; Flohr et al. 2016,
1030,Beta-131730,,,5730,40,-23.3,charcoal,,15730,Gilat,"IIB; Locus 1265, basket 3991, hearth",settlement,IL,34.6499,31.3285,B,Burton and Levy 2001; Banning 2007; CalPal; Flohr et al. 2016,
1031,Beta-13215,,,8000,230,,charcoal,,333,Gritille,C; C; Phase C,settlement,TR,38.5654,37.5492,B,TAY Project; Flohr et al. 2016,
1032,Beta-13216,,,8610,90,,charcoal,Pistacia,333,Gritille,C; C; Phase C,settlement,TR,38.5654,37.5492,B,TAY Project; Flohr et al. 2016,
1033,Beta-13217,,,8460,180,,charcoal,,333,Gritille,E (late); E (late); Later Phase E,settlement,TR,38.5654,37.5492,B,TAY Project; Flohr et al. 2016,
1034,Beta-13218,,,7950,120,,charcoal,,333,Gritille,B; B; Phase B,settlement,TR,38.5654,37.5492,B,TAY Project; Flohr et al. 2016,
1035,Beta-134009,,,4050,50,,charcoal,,78,Bab edh-Dhra,"layer IIIA2, locus 143",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1036,Beta-134010,,,4020,70,,,,78,Bab edh-Dhra,"layer IIIA2, locus 144",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1037,Beta-134011,,,4600,70,,charcoal,,78,Bab edh-Dhra,"Layer IV, locus 40",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1038,Beta-134012,,,4380,60,,charcoal,,78,Bab edh-Dhra,"layer IV, locus 3, ash layer",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1039,Beta-134013,,,4480,40,,charcoal,,78,Bab edh-Dhra,"layer IV, locus 22, village house",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1040,Beta-134014,,,4510,60,,charcoal,,78,Bab edh-Dhra,,settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1041,Beta-134016,,,3800,60,,charcoal,,78,Bab edh-Dhra,"Field XVI.4, Str I, L7",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1042,Beta-134017,,,3690,60,,charcoal,,78,Bab edh-Dhra,"Field XVI.1, Str I, L12",settlement,JO,35.5342,31.2539,A,Regev et al. 2012a,
1043,Beta-134066,,,4840,180,,,,335,Çadir Höyük,Chalcolithic,settlement,TR,35.1433,39.6767,A,Reingruber and Thissen 2016; TAY Project,
1044,Beta-134069,,,4850,50,,charcoal,,335,Çadir Höyük,deep sounding,settlement,TR,35.1433,39.6767,A,CalPal; Reingruber and Thissen 2016; TAY Project,
1045,Beta-134070,,,4380,130,,organic material,,335,Çadir Höyük,Level 1,settlement,TR,35.1433,39.6767,A,CalPal; Reingruber and Thissen 2016; TAY Project,
1046,Beta-135110,,,9180,60,-26.7,charcoal,,324,Wadi Faynan 16,"Trench 3, 329; T 3; Trench 3, context 329",settlement,JO,35.4557,30.6608,A,Benz 2014; CalPal; Sayej 2007; Flohr et al. 2016,
1047,Beta-135111,,,10220,60,-22.7,charcoal,,324,Wadi Faynan 16,"WF 32802;Trench 3, 332; T 3; Trench 3, context 332",settlement,JO,35.4557,30.6608,A,Benz 2014; CalPal; Sayej 2007; Flohr et al. 2016,
1048,Beta-135112,,,4440,50,,,,1622,Wadi Faynan 8,320,open air site,JO,35.45,30.6,D,Hunt et al. 2007,
1049,Beta-137020,,,7100,70,,bone,animal,196,Ali Kosh,"MJ, 50-60 cm depth",settlement,IR,47.3247,32.5576,A,Zeder  2008; CalPal; Flohr et al. 2016,
1050,Beta-137021,,,8450,70,,bone,animal,196,Ali Kosh,"AK, 250-270 cm depth",settlement,IR,47.3247,32.5576,A,Zeder  2008; CalPal; Flohr et al. 2016,
1051,Beta-137024,,,8410,50,,bone,animal,196,Ali Kosh,"BM, 680-710 cm depth",settlement,IR,47.3247,32.5576,A,Zeder  2008; CalPal; Flohr et al. 2016,
1052,Beta-138548,,,8750,40,,charcoal,,341,Akarçay Tepe,phase V,settlement,TR,38.0257,36.9191,A,Arimura et al. 2000; CalPal,
1053,Beta-138582,,,7470,80,,charcoal,,341,Akarçay Tepe,"II; Phase II; Square 20M, feature 21",settlement,TR,38.0257,36.9191,A,Arimura et al. 2000; Özbasaran and Duru 2011; CalPal; Flohr et al. 2016; TAY Project,
1054,Beta-138583,,,8390,110,,charcoal,,341,Akarçay Tepe,"late middle PPNB-late PPNB;phase IV; Phase IV; Square 20P, feature 24",settlement,TR,38.0257,36.9191,A,Arimura et al. 2000; Özbasaran and Duru 2011; CalPal; Flohr et al. 2016,
1055,Beta-138584,,,8750,40,,charcoal,,341,Akarçay Tepe,"V; Phase V; Square 27 U, feature C.2",settlement,TR,38.0257,36.9191,A,Arimura et al. 2000; Özbasaran and Duru 2011; CalPal; Flohr et al. 2016; TAY Project,
1056,Beta-138585,,,7280,50,,charcoal,,341,Akarçay Tepe,"I; Phase I; Square 19K, feature 9",settlement,TR,38.0257,36.9191,A,Arimura et al. 2000; Özbasaran and Duru 2011; CalPal; Flohr et al. 2016; TAY Project,
1057,Beta-138586,,,7970,120,,charcoal,,341,Akarçay Tepe,"III; Phase III; Square 20N, feature 6",settlement,TR,38.0257,36.9191,A,Arimura et al. 2000; Özbasaran and Duru 2011; CalPal; Flohr et al. 2016; TAY Project,
1058,Beta-138629,,,3780,30,,seed,,310,Margi Alonia,A-1 and B,settlement,CY,33.325,35.023,B,Manning 2013,
1059,Beta-138630,,,3780,30,,seed,,310,Margi Alonia,A-1 and B,settlement,CY,33.325,35.023,B,Manning 2013,
1060,Beta-140757,,,8390,50,,,,522,Ghuwayr 1,Area I/phaseIII; phase III; Area I,settlement,JO,35.5061,30.6231,A,Simmons and Najjar 2006; Benz 2014; CalPal; Flohr et al. 2016,
1061,Beta-140758,,,8620,50,,,,522,Ghuwayr 1,Area I/phaseIII; phase III; Area I,settlement,JO,35.5061,30.6231,A,Simmons and Najjar 2006; Benz 2014; CalPal; Flohr et al. 2016,
1062,Beta-140759,,,8610,50,,,,522,Ghuwayr 1,Area I/phaseIII; phase III; Area I,settlement,JO,35.5061,30.6231,A,Simmons and Najjar 2006; Benz 2014; CalPal; Flohr et al. 2016,
1063,Beta-143810,,,3970,40,,,,5590,Khirbat Hamrat Ifdan (Wadi Fidan 120),,smelting site,JO,35.391014,30.663588,A,Ben-Yosef et al. 2016,
1064,Beta-143811,,,4020,70,,,,5590,Khirbat Hamrat Ifdan (Wadi Fidan 120),,smelting site,JO,35.391014,30.663588,A,Ben-Yosef et al. 2016,
1065,Beta-143812,,,3650,60,,,,5590,Khirbat Hamrat Ifdan (Wadi Fidan 120),,smelting site,JO,35.391014,30.663588,A,Ben-Yosef et al. 2016,
1066,Beta-143813,,,3960,50,,,,5590,Khirbat Hamrat Ifdan (Wadi Fidan 120),,smelting site,JO,35.391014,30.663588,A,Ben-Yosef et al. 2016,
1067,Beta-146092,,,4110,80,,,,311,Titris Höyük,Middle EBA,settlement,TR,38.6761,37.4762,A,TAY Project,
1068,Beta-146095,,,4420,90,,,,311,Titris Höyük,Late Period of Early EBA,settlement,TR,38.6761,37.4762,A,TAY Project,
1069,Beta-146096,,,4300,100,,,,311,Titris Höyük,Late Period of Early EBA,settlement,TR,38.6761,37.4762,A,TAY Project,
1070,Beta-146097,,,4110,70,,,,311,Titris Höyük,Middle EBA,settlement,TR,38.6761,37.4762,A,TAY Project,
1071,Beta-146099,,,4560,70,,,,311,Titris Höyük,Early EBA,settlement,TR,38.6761,37.4762,A,TAY Project,
1072,Beta-146100,,,4050,130,,,,311,Titris Höyük,Early EBA,settlement,TR,38.6761,37.4762,A,TAY Project,
1073,Beta-146703,,,2890,60,,,,335,Çadir Höyük,IV LBA,settlement,TR,35.1433,39.6767,A,TAY Project,
1074,Beta-146705,,,4080,80,,charcoal,,335,Çadir Höyük,Level 1,settlement,TR,35.1433,39.6767,A,CalPal; Reingruber and Thissen 2016; TAY Project,
1075,Beta-146707,,,6130,40,,organic material,,335,Çadir Höyük,"Level 3A, stratum 4C",settlement,TR,35.1433,39.6767,A,Gorny et al. 2002; CalPal; Erdoğu 2003; Reingruber and Thissen 2016; TAY Project,
1076,Beta-146710,,,5740,50,,charcoal,,335,Çadir Höyük,"Level 3A, stratum 4C",settlement,TR,35.1433,39.6767,A,Gorny et al. 2002; CalPal; Erdoğu 2003; Reingruber and Thissen 2016; TAY Project,
1077,Beta-146714,,,4750,80,,charcoal,,335,Çadir Höyük,deep sounding,settlement,TR,35.1433,39.6767,A,CalPal; Reingruber and Thissen 2016; TAY Project,
1078,Beta-147111,,,7630,60,,bone,animal,3674,Tepe Guran,Level D; D,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1079,Beta-147112,,,7260,40,,bone,animal,3674,Tepe Guran,Level F; F,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1080,Beta-147113,,,7950,40,,bone,animal,3674,Tepe Guran,Level H; H,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1081,Beta-147114,,,7080,60,,bone,animal,3674,Tepe Guran,Level K; K,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1082,Beta-147115,,,7940,40,,bone,animal,3674,Tepe Guran,Level L; L,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1083,Beta-147116,,,8130,40,,bone,,3674,Tepe Guran,Level L; L,settlement,IR,47.0337,34.0191,A,Marshall 2012; CalPal; Flohr et al. 2016,
1084,Beta-147117,,,7890,40,,bone,animal,3674,Tepe Guran,Level P; P,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1085,Beta-147118,,,8070,40,,bone,animal,3674,Tepe Guran,Level Q; Q,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1086,Beta-147119,,,8000,50,,bone,animal,3674,Tepe Guran,Level R; R,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1087,Beta-147120,,,8060,40,,bone,animal,3674,Tepe Guran,Level U; U,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1088,Beta-147121,,,7820,50,,bone,animal,3674,Tepe Guran,,settlement,IR,47.0337,34.0191,A,Zeder 2008,
1089,Beta-147122,,,8170,40,,bone,animal,3674,Tepe Guran,Level T; T,settlement,IR,47.0337,34.0191,A,Zeder 2008; CaPal; Marshall 2012,
1090,Beta-147131,,,7810,40,,bone,,3674,Tepe Guran,Level H; H,settlement,IR,47.0337,34.0191,A,Marshall 2012; CalPal; Flohr et al. 2016,
1091,Beta-147501,,,4170,50,,grain,Triticum dicoccum,12944,Tell el-Hesi,Field VI Area 42 locus 021,settlement,IL,34.7303,31.5478,A,Anderson 2006,
1092,Beta-147502,,,4200,50,,seeds,,12944,Tell el-Hesi,Field VI Area 52 locus 010.3,settlement,IL,34.7303,31.5478,A,Anderson 2006,
1093,Beta-148064,,,2490,130,,charcoal,,348,Boztepe,Iron Age,settlement,TR,40.7571,37.8502,B,TAY Project,
1094,Beta-148066,,,2750,40,,charcoal,,348,Boztepe,Iron Age,settlement,TR,40.7571,37.8502,B,TAY Project,
1095,Beta-148067,,,2730,80,,charcoal,,348,Boztepe,Iron Age,settlement,TR,40.7571,37.8502,B,TAY Project,
1096,Beta-148069,,,2600,70,,charcoal,,348,Boztepe,Iron Age,settlement,TR,40.7571,37.8502,B,TAY Project,
1097,Beta-151641,,,3050,40,,seeds,,256,Umm el-Marra,"Southeast area, destruction level",settlement,SY,37.6934,36.134,A,Schwartz 2017,
1098,Beta-151642,,,3000,70,,seeds,,256,Umm el-Marra,"Southeast area, destruction level",settlement,SY,37.6934,36.134,A,Schwartz 2017,
1099,Beta-151643,,,3100,50,,seeds,,256,Umm el-Marra,"Southeast area, destruction level",settlement,SY,37.6934,36.134,A,Schwartz 2017,
1100,Beta-151644,,,3050,60,,seeds,,256,Umm el-Marra,"Southeast area, destruction level",settlement,SY,37.6934,36.134,A,Schwartz 2017,
1101,Beta-151645,,,3050,80,,seeds,,256,Umm el-Marra,"Southeast area, destruction level",settlement,SY,37.6934,36.134,A,Schwartz 2017,
1102,Beta-155572,,,4430,60,,organic material,,355,Kenan Tepe,Late Chalcolithic,settlement,TR,40.813691,37.8311,A,TAY Project,
1103,Beta-156415,,,4210,40,,bone,,355,Kenan Tepe,EBA ?,settlement,TR,40.813691,37.8311,A,TAY Project,
1104,Beta-159385,,,2920,70,,,,335,Çadir Höyük,IV LBA,settlement,TR,35.1433,39.6767,A,TAY Project,
1105,Beta-159388,,,3300,80,,,,335,Çadir Höyük,III MBA,settlement,TR,35.1433,39.6767,A,TAY Project,
1106,Beta-159389,,,3430,70,,,,335,Çadir Höyük,III MBA,settlement,TR,35.1433,39.6767,A,TAY Project,
1107,Beta-159391,,,4700,80,,,,335,Çadir Höyük,Chalcolithic,settlement,TR,35.1433,39.6767,A,TAY Project,
1108,Beta-159542,,,11210,110,,bone,animal,3076,Palegawra,,cave,IQ,45.1,35.64,B,Zeder 2008,
1109,Beta-159543,,,12510,90,,bone,animal,3076,Palegawra,,cave,IQ,45.1,35.64,B,Zeder 2008,
1110,Beta-159544,,,10170,70,,bone,animal,3076,Palegawra,,cave,IQ,45.1,35.64,B,Zeder 2008,
1111,Beta-159545,,,8790,70,,bone,animal,3076,Palegawra,,cave,IQ,45.1,35.64,B,Zeder 2008,
1112,Beta-159546,,,5130,50,,bone,animal,3076,Palegawra,,cave,IQ,45.1,35.64,B,Zeder 2008,
1113,Beta-159547,,,7470,70,,bone,animal,10711,Tepe Sarab,Level 1A,settlement,IR,47.08,34.37,B,Zeder 2008; CalPal; Marshall 2012,
1114,Beta-159548,,,7950,60,,bone,animal,10711,Tepe Sarab,Level 3,settlement,IR,47.08,34.37,B,Zeder 2008; CalPal; Marshall 2012,
1115,Beta-159549,,,7800,60,,bone,animal,10711,Tepe Sarab,Level 5,settlement,IR,47.08,34.37,B,Zeder 2008; CalPal; Marshall 2012,
1116,Beta-159550,,,8070,60,,bone,animal,10711,Tepe Sarab,Level 4,settlement,IR,47.08,34.37,B,Zeder 2008; CalPal; Marshall 2012,
1117,Beta-159552,,,7790,60,,bone,animal,3079,Tappeh Asiab,75-90 cm,settlement,IR,47.138079,34.322926,A,Zeder 2008,
1118,Beta-159554,,,9370,60,,bone,animal,3079,Tappeh Asiab,,settlement,IR,47.138079,34.322926,A,Zeder 2008,
1119,Beta-159555,,,9480,80,,bone,animal,3079,Tappeh Asiab,30-45 cm,settlement,IR,47.138079,34.322926,A,Zeder 2008,
1120,Beta-161863,,,5780,100,,,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Braun et al. 2013,
1121,Beta-161864,,,5220,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1122,Beta-161865,,,5440,80,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1123,Beta-161866,,,5270,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1124,Beta-161867,,,5130,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1125,Beta-161868,,,5460,90,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1126,Beta-161869,,,5250,50,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1127,Beta-161870,,,5270,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1128,Beta-161871,,,5300,80,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1129,Beta-161872,,,5220,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1130,Beta-161874,,,5270,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1131,Beta-161875,,,5280,70,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1132,Beta-161876,,,5300,50,,charcoal,,9942,Shiqmim,,settlement,IL,35.5588,32.7605,B,Burton and Levy 2011,
1133,Beta-163587,,,4090,40,,charcoal,,12939,Tell es-Sakan,"Area C: Str C-4, Layer 2, Sq AE 42; L3071",settlement,PS,34.404631,31.475817,A,Regev et al. 2012a,
1134,Beta-163588,,,3860,90,,charcoal,,12939,Tell es-Sakan,"Area C: Str C-4, floor a, Sq AE 45; L3019",settlement,PS,34.404631,31.475817,A,Regev et al. 2012a,
1135,Beta-163589,,,4020,40,,charcoal,,12939,Tell es-Sakan,"Area C: Str C-4, Sq AD___AE 44; L3038",settlement,PS,34.404631,31.475817,A,Regev et al. 2012a,
1136,Beta-163590,,,4280,80,,charcoal,,12939,Tell es-Sakan,"Area C; Str C-4, Layer 3; L401",settlement,PS,34.404631,31.475817,A,Regev et al. 2012a,
1137,Beta-163591,,,4140,70,,charcoal,,12939,Tell es-Sakan,"Area C; Str C-4, Sq AD 44; L3021",settlement,PS,34.404631,31.475817,A,Regev et al. 2012a,
1138,Beta-165446,,,3500,50,,,,355,Kenan Tepe,MBA,settlement,TR,40.813691,37.8311,A,TAY Project,
1139,Beta-165447,,,3520,60,,,,355,Kenan Tepe,MBA,settlement,TR,40.813691,37.8311,A,TAY Project,
1140,Beta-165448,,,3520,40,,,,355,Kenan Tepe,MBA,settlement,TR,40.813691,37.8311,A,TAY Project,
1141,Beta-166341,,,4510,40,,organic material,,355,Kenan Tepe,Late Chalcolithic,settlement,TR,40.813691,37.8311,A,TAY Project,
1142,Beta-166342,,,4700,40,,,,355,Kenan Tepe,Late Chalcolithic,settlement,TR,40.813691,37.8311,A,TAY Project,
1143,Beta-166343,,,4820,40,,,,355,Kenan Tepe,Late Chalcolithic,settlement,TR,40.813691,37.8311,A,TAY Project,
1144,Beta-173036,,,8260,40,,,,341,Akarçay Tepe,"feature 42; Phase IV-VI; Square 27X, feature 42",settlement,TR,38.0257,36.9191,A,Özbaşaran 2011; CalPal; Flohr et al. 2016,
1145,Beta-174035,,,8560,40,,,,341,Akarçay Tepe,"Square 27Y; feature 65; Phase VI; Square 27Y, feature 65",settlement,TR,38.0257,36.9191,A,Özbasaran and Duru 2011; Benz 2014; CalPal; Flohr et al. 2016,
1146,Beta-174036,,,8260,40,,,,341,Akarçay Tepe,Square 27X; feature 42,settlement,TR,38.0257,36.9191,A,Benz 2014,
1147,Beta-174037,,,8310,130,,,,341,Akarçay Tepe,"Square 20P; feature 66; Phase IV-VI; Square 20P, feature 66",settlement,TR,38.0257,36.9191,A,Özbasaran and Duru 2011; Benz 2014; CalPal; Flohr et al. 2016,
1148,Beta-174038,,,7930,40,,,,341,Akarçay Tepe,"Square 28U; feature 18; Phase IV-VI; Square 28U, feature 18",settlement,TR,38.0257,36.9191,A,Özbasaran and Duru 2011; Benz 2014; CalPal; Flohr et al. 2016,
1149,Beta-174039,,,7860,40,,,,341,Akarçay Tepe,"Square 210; feature 42; Phase III; Square 210, feature 42",settlement,TR,38.0257,36.9191,A,Özbasaran and Duru 2011; Benz 2014; CalPal; Flohr et al. 2016,
1150,Beta-174040,,,7690,50,,,,341,Akarçay Tepe,"Square 19F, feature 32; Phase I/II; Square 19F, feature 32",settlement,TR,38.0257,36.9191,A,Özbasaran and Duru 2011; Benz 2014; CalPal,
1151,Beta-174041,,,8300,40,,,,341,Akarçay Tepe,"Square 25U; feature 29; Phase IV-VI; Square 25U, feature 29",settlement,TR,38.0257,36.9191,A,Özbasaran and Duru 2011; Benz 2014; CalPal; Flohr et al. 2016,
1152,Beta-174042,,,7030,40,,charcoal,,10674,Chagar Bazar,Ch.E Couche 10.4 (CB 2723); Proto-Halaf (earliest occupation on site); Ch.E Couche 10.4 (CB 2723),settlement,SY,40.897942,36.875971,A,Cruells 2008; CalPal; Flohr et al. 2016,
1153,Beta-174043,,,6980,50,,charcoal,,10674,Chagar Bazar,Ch.F Couche 5.7 (CB 4147); Proto-Halaf (earliest occupation on site); Ch.F Couche 5.7 (CB 4147),settlement,SY,40.897942,36.875971,A,Cruells 2008; CalPal; Flohr et al. 2016,
1154,Beta-176370,,,4150,40,,organic material (charred),,355,Kenan Tepe,,settlement,TR,40.813691,37.8311,A,Parker and Dodd 2005,
1155,Beta-176371,,,4520,40,,organic material (charred),,355,Kenan Tepe,,settlement,TR,40.813691,37.8311,A,Parker and Dodd 2005,
1156,Beta-176372,,,5870,40,,charcoal?,,355,Kenan Tepe,,settlement,TR,40.813691,37.8311,A,TAY Project; Flohr et al. 2016,
1157,Beta-176373,,,5750,40,,charcoal?,,355,Kenan Tepe,,settlement,TR,40.813691,37.8311,A,TAY Project; Flohr et al. 2016,
